source	interaction_type	target
FTHP1	BN	FTH1 
hCT1838320.1	BN	Contig33077 
hCT1838320.1	BN	NM_174888 
hCT1838320.1	BN	BC022881 
hCT1970992.1	BN	PKD1L2 
HSS00006239	BN	AK093202 
HSS00006239	BN	TNFRSF10D 
HSS00057871	BN	GPR68 
HSS00057871	BN	CAPS 
HSS00057871	BN	NXPH2 
XM_212535	BN	Contig23881_RC 
XM_212535	BN	AL512701 
HSS00087976	BN	NM_017884 
HSS00087976	BN	DTX3L 
AK091086	BN	HSS00085488 
AK026079	BN	C22orf34 
YES1	BN	KTN1 
hCT2289034	BN	PTMAP7 
HSS00051681	BN	Contig35522_RC 
HSS00051681	BN	HSS00178988 
C10orf114	BN	AL833334 
C10orf114	BN	COL5A3 
hCT29355.3	BN	RSE_00000602448 
hCT29355.3	BN	SLC16A4 
hCT29355.3	BN	AEBP1 
hCT29355.3	BN	VIM 
hCT29355.3	BN	MXRA8 
hCT29355.3	BN	CYBRD1 
hCT29355.3	BN	NPNT 
hCT29355.3	BN	RNASE4 
HES5	BN	ACY3 
HES5	BN	CSPG5 
AK091686	BN	MYOM2 
AK091686	BN	PHLPPL 
AK091686	BN	NDUFA5 
AK091686	BN	AK021985 
AK091686	BN	CARD8 
AK091686	BN	C19orf30 
AK091686	BN	C1orf96 
AK091686	BN	OTOS 
AK091686	BN	AK094519 
AK091686	BN	AK092482 
AK091686	BN	HCG22 
AK091686	BN	AK091357 
AK091686	BN	XKR9 
AL831879	BN	hCT1957935.1 
HSS00252834	BN	CD84 
hCT1641552.2	BN	C1orf102 
HSS00031488	BN	ENST00000290053 
HSS00031488	BN	PTPRV 
hCT1971305.1	BN	Contig44890_RC 
hCT1971305.1	BN	Contig48653_RC 
hCT1821338.2	BN	AK026778 
hCT2279578	BN	Contig23423_RC 
hCT2279578	BN	PBX1 
RP11-506K6.3	BN	KCNQ1OT1 
RP11-506K6.3	BN	BC033548 
AL110203	BN	BC006563 
AK057910	BN	KCNJ3 
XM_060828	BN	PSMD8 
XM_060828	BN	XM_067020 
HSS00009365	BN	Contig15012_RC 
HSS00009365	BN	AF088058 
HSS00126797	BN	ROPN1L 
HSS00126797	BN	hCT2283221 
HSS00126797	BN	BC006127 
AK056249	BN	SFRP5 
AK095544	BN	FREM3 
AK095544	BN	F7 
XM_116196	BN	TMEM95 
hCT2284819	BN	LDOC1 
hCT2284819	BN	ITGB1 
hCT2284819	BN	C6orf145 
hCT2284819	BN	EEF1A1 
hCT1970811	BN	Contig36421_RC 
hCT1970811	BN	TNS3 
AK023793	BN	JAG1 
AK092472	BN	APOLD1 
AK092472	BN	FLT1 
AK092472	BN	SOX7 
hCT1642476.3	BN	Contig65227 
hCT1642476.3	BN	ENST00000282683 
AK097571	BN	Contig50272_RC 
AK097571	BN	CHML 
AK097571	BN	BCL11A 
BC035064	BN	BC040181 
hCT201420.3	BN	CCR6 
hCT201420.3	BN	AL832696 
HSS00004092	BN	APOBEC3G 
HSS00004092	BN	AL360257 
HSS00004092	BN	ZNF451 
HSS00004092	BN	HSS00225494 
BC040537	BN	MYOM1 
ANKRD19	BN	EIF3S3 
ANKRD19	BN	BSPRY 
XM_212511	BN	HSS00020843 
AL049991	BN	Contig20953_RC 
AL049991	BN	AK023883 
AL049991	BN	NFAT5 
AL049991	BN	AL832820 
AL049991	BN	HSS00123916 
hCT1640040.3	BN	ARHGAP19 
BC039519	BN	CCDC19 
BC039519	BN	SLC22A4 
HSS00001365	BN	NM_014445 
HSS00001365	BN	AF086375 
AF218021	BN	RAD54L 
AF218021	BN	C10orf107 
AF218021	BN	WFIKKN1 
AF218021	BN	SLC26A1 
OR4K17	BN	AL133089 
OR4K17	BN	LCN9 
OR4K17	BN	KIF26B 
OR4K17	BN	ENST00000289853 
OR4K17	BN	RP11-45J16.2 
OR4K17	BN	IFNA2 
OR4K17	BN	FIGLA 
OR4K17	BN	hCT29541.2 
OR4K17	BN	HSS00183722 
OR4K17	BN	OR56B4 
OR4K17	BN	HSS00291960 
OR4K17	BN	PRAMEF10 
HSS00016386	BN	AL050168 
D16584	BN	ENST00000286249 
D16584	BN	CTCFL 
D16584	BN	GRM2 
HSS00209267	BN	PSKH2 
HSS00209267	BN	IGKV1D-8 
AK026784	BN	ITGBL1 
HSS00001972	BN	HSS00261661 
HSS00001972	BN	GUSBP1 
hCT1829182.2	BN	ENST00000250621 
BC039383	BN	XM_067085 
BC039383	BN	hCT2316252 
BC037800	BN	GLS 
hCT2321185	BN	PTPRE 
hCT2321185	BN	AL049353 
hCT2321185	BN	AK022033 
hCT2321185	BN	HSS00143488 
hCT1951519.1	BN	PMP2 
hCT1951519.1	BN	KAL1 
AF511647	BN	DHX34 
AF511647	BN	SLC26A1 
HSS00105008	BN	C8orf16 
hCT23582.2	BN	ENST00000259550 
hCT23582.2	BN	hCT11784.3 
BC012900	BN	DUSP4 
HSS00046440	BN	PRKX 
HSS00046440	BN	AK055877 
SLC35D2	BN	Contig67230_RC 
SLC35D2	BN	CPT2 
SLC35D2	BN	LITAF 
SLC35D2	BN	PARP4 
SLC35D2	BN	PMP22 
SLC35D2	BN	RTP4 
SLC35D2	BN	C10orf78 
SLC35D2	BN	SP110 
AK094533	BN	PUM2 
XM_068463	BN	HSS00146756 
XM_068880	BN	LMOD1 
XM_068880	BN	TAGLN 
XM_068880	BN	MYH11 
XM_068880	BN	TBX18 
HSP90AB6P	BN	LEFTY1 
HSP90AB6P	BN	RFPL3S 
HSP90AB6P	BN	YARS 
AK000103	BN	MME 
BC030087	BN	hCT2307757 
C6orf12	BN	hCT2282382 
HSS00289922	BN	PTGS2 
HSS00289922	BN	PBEF1 
HSS00289922	BN	COL9A1 
HSS00289922	BN	BC001980 
HSS00289922	BN	PLSCR1 
HSS00168472	BN	CAMK4 
HSS00168472	BN	Contig40232_RC 
HSS00168472	BN	SORCS3 
hCT1829686	BN	ENST00000269720 
hCT1829686	BN	PRX 
hCT1829686	BN	DPEP3 
hCT1829686	BN	SLC36A1 
AK094857	BN	COPG2 
AF085888	BN	HIST1H4E 
hCT32199.2	BN	MT2A 
hCT2308977	BN	WBSCR16 
hCT2308977	BN	BC036043 
hCT2308977	BN	BC020911 
hCT2308977	BN	HSS00164397 
ACOT1	BN	HEATR4 
HSS00043882	BN	HSS00230103 
XM_167124	BN	HLA-B 
XM_167124	BN	HLA-DRB6 
XM_167124	BN	BTN3A2 
AK025386	BN	XM_069912 
SPATA21	BN	AK055250 
SPATA21	BN	SLC22A13 
BC036581	BN	RNPC3 
HSS00225494	BN	BC038570 
HSS00225494	BN	AL832136 
hCT1651665.3	BN	ART3 
hCT1651665.3	BN	TNRC9 
hCT1651665.3	BN	KIAA1913 
hCT2255806	BN	SUCLA2 
BC002581	BN	NM_181722 
BC002581	BN	COMMD7 
BC002581	BN	hCT1832813.1 
BC002581	BN	hCT2343512 
XM_091633	BN	EDG5 
XM_091633	BN	XM_065454 
AL832562	BN	C11orf9 
BC032913	BN	PIK4CA 
BC032913	BN	Contig35568_RC 
BC032913	BN	Contig43096_RC 
BC032913	BN	DLEU7 
BC032913	BN	C8orf47 
BC032913	BN	PKN2 
CCDC64	BN	ENST00000282959 
JMJD5	BN	AL080217 
AK096701	BN	Contig32322_RC 
CXorf25	BN	hCT2288190 
POLR1A	BN	FGFR4 
hCT2320350	BN	DPT 
hCT2320350	BN	Contig23804_RC 
AF086027	BN	AF070602 
AF086027	BN	AK021509 
AF086027	BN	AK025148 
HSS00114082	BN	AK091662 
HSS00136728	BN	Contig36928 
HSS00136728	BN	FIGLA 
HSS00136728	BN	AA079026 
hCT1646638.2	BN	AL137318 
AK090762	BN	NM_024687 
AK090762	BN	HSS00024711 
AK090762	BN	AK058162 
BC036638	BN	TSCOT 
BC036638	BN	AF086063 
AF086472	BN	Contig36825_RC 
AF086472	BN	HSS00225629 
ATP13A5	BN	SMOX 
hCT1645818.3	BN	11-Sep
XM_066522	BN	XM_095535 
XM_066522	BN	XM_116533 
XM_116533	BN	hCT1954345.1 
AF086190	BN	MTA3 
AF086190	BN	NM_152374 
AF086190	BN	UACA 
AF086190	BN	ASPHD2 
AK095096	BN	Contig38932_RC 
hCT1782973.2	BN	hCT2321309 
HSS00240808	BN	AL050061 
HSS00240808	BN	NM_144610 
HSS00240808	BN	DUSP19 
AK094679	BN	DNA2L 
AK094679	BN	AK055008 
AK094679	BN	AK022848 
AK094679	BN	XM_066760 
XM_113795	BN	VAMP2 
XM_113795	BN	TBC1D24 
XM_113795	BN	SYNGR3 
XM_113795	BN	Contig48613_RC 
XM_113795	BN	CAMKK1 
XM_113795	BN	ATP6V0C 
AL832567	BN	AF070602 
AL832567	BN	NM_182586 
C18orf56	BN	KCNH8 
AK097508	BN	AK057578 
AF085832	BN	CNKSR3 
AF085832	BN	SLC30A3 
AF085832	BN	ELF1 
AF085832	BN	AK095503 
XM_117397	BN	LMO4 
XM_117397	BN	MYH7 
XM_117397	BN	IGSF1 
XM_117397	BN	AK023027 
XM_117397	BN	CDC6 
XM_117397	BN	hCT2251845 
AY007155	BN	HSS00382992 
HSS00123916	BN	AB007977 
HSS00123916	BN	ZNF786 
HSS00123916	BN	ZNF417 
hCT1971337.1	BN	HSS00102778 
XM_210345	BN	S64472 
XM_210345	BN	CCL18 
AK025799	BN	Contig5403_RC 
AK025799	BN	AL080095 
AK025799	BN	AK024099 
AK025799	BN	AL117426 
AK025799	BN	HSS00048903 
hCT1953811.1	BN	SLC30A6 
hCT1953811.1	BN	XM_119943 
hCT1953811.1	BN	TTTY9A 
hCT1815989.2	BN	RET 
AK094457	BN	Contig64477 
HSS00289132	BN	CNKSR3 
HSS00257342	BN	PDE11A 
HSS00257342	BN	hCT1815076.2 
HSS00257342	BN	RP11-139H14.4 
BC020738	BN	CDR1 
HSS00006881	BN	Contig12216_RC 
HSS00006881	BN	RP11-450P7.3 
HSS00085435	BN	C1orf97 
HSS00085435	BN	CTSO 
HSP90AA2	BN	AHSA1 
HSP90AA2	BN	HSPH1 
HSP90AA2	BN	hCT1646386.3 
hCT1783331.1	BN	ENST00000299292 
C10orf85	BN	AK000103 
HSS00058585	BN	NM_025032 
HSS00058585	BN	NM_138470 
HSS00058585	BN	BX108016 
BC041657	BN	NOVA1 
BC041657	BN	CCNB3 
BC041657	BN	hCT1771447.1 
BC041657	BN	HSS00382992 
IGKV1D-8	BN	AL080217 
NXPH2	BN	GAD2 
NXPH2	BN	DLX1 
BC027847	BN	C20orf100 
hCT16752.3	BN	hCT1774108.1 
BC041650	BN	SLC25A32 
MGAT5B	BN	STAG2 
MGAT5B	BN	CAMK2N1 
MGAT5B	BN	NGB 
hCT2283221	BN	GPR61 
hCT2283221	BN	STON1 
hCT2283221	BN	FSTL4 
AK092087	BN	AK091765 
AK074580	BN	Contig41363_RC 
AK074580	BN	AL137494 
AK074580	BN	PILRB 
BC029472	BN	AL713630 
BC029472	BN	AK000023 
HSS00266793	BN	NM_032487 
AK021991	BN	Contig23703_RC 
AL832835	BN	CH25H 
AL832835	BN	HAMP 
AL832835	BN	SH2D2A 
AL832835	BN	IL6 
AL832835	BN	MT1A 
AL832835	BN	ADAMTS9 
MEIS3P1	BN	AL050168 
PTBP2	BN	Contig16786_RC 
PTBP2	BN	SLC11A2 
PTBP2	BN	AL512729 
PTBP2	BN	HSS00094685 
HSS00131072	BN	AB051467 
AK098597	BN	GSTM5 
AK098597	BN	CKS2 
XM_210776	BN	hCT1642278.3 
Z36841	BN	ALDH1A3 
AF085933	BN	XM_172255 
AF085933	BN	SH3BGRL2 
AF085933	BN	hCT1829686 
AF085933	BN	AF129263 
AF085933	BN	hCT14280.2 
HSS00022851	BN	OR52J3 
RIF1	BN	KIAA1212 
RIF1	BN	SMCHD1 
RIF1	BN	ANKRD18B 
RIF1	BN	RORA 
RIF1	BN	PROX1 
HSS00083079	BN	AK057422 
AK056610	BN	OGFOD2 
AK056610	BN	XM_060467 
AK056610	BN	XM_172222 
HSS00176616	BN	Contig31928_RC 
HSS00176616	BN	SMCHD1 
HSS00176616	BN	PEG3 
HSS00176616	BN	ZNF124 
HSS00176616	BN	HSS00264781 
HSS00176616	BN	AK021887 
hCT1958604.1	BN	AK001551 
hCT2317962	BN	BDH2 
hCT2317962	BN	SNTB1 
hCT32692.2	BN	hCT13180.2 
hCT1955971	BN	TRMT5 
hCT1955971	BN	hCT1640040.3 
AL137513	BN	NCAPG 
AL137513	BN	AK091058 
AK055194	BN	Contig5818_RC 
AK055194	BN	RAB25 
AK055194	BN	AK055271 
HSS00146438	BN	COL21A1 
HSS00146438	BN	ARMC3 
HSS00078420	BN	AF147426 
AK055142	BN	PPEF1 
AK055142	BN	C17orf72 
AK055142	BN	RP5-1022P6.2 
BC019842	BN	SLC22A11 
HSS00332648	BN	hCT2319636 
WEE2	BN	CACNG4 
WEE2	BN	Contig36928 
WEE2	BN	hCT1654206.2 
WEE2	BN	OR5H14 
WEE2	BN	BC039383 
WEE2	BN	HSS00206815 
IGFL2	BN	hCT1815701 
AF339771	BN	FBXL17 
HSS00382992	BN	AL117605 
hCT1643811.3	BN	ABHD3 
hCT1643811.3	BN	CHAC2 
AK021972	BN	AF086027 
hCT2250864	BN	TDRD6 
hCT2250864	BN	NM_014839 
HSS00226518	BN	JMJD2D 
HSS00226518	BN	HSS00181268 
XM_210403	BN	NM_013307 
HSS00183494	BN	BCR 
HSS00269962	BN	SLC24A1 
HSS00212166	BN	ANKRD22 
hCT23399.2	BN	TPST1 
hCT23399.2	BN	hCT1955795.1 
AF085827	BN	HSS00164397 
BC006127	BN	PHF21B 
BC006127	BN	HSS00084775 
HSS00009111	BN	ENST00000296531 
HSS00009111	BN	HSS00060399 
XM_087617	BN	PDE8A 
hCT2275841	BN	AP2B1 
AK023687	BN	Contig44260_RC 
HSS00215920	BN	AK056396 
AK094803	BN	CHGA 
AK094803	BN	FAM87A 
AK094803	BN	HSS00213823 
BC037816	BN	Contig11940_RC 
BC037816	BN	Contig19918_RC 
hCT1642536.2	BN	NNMT 
hCT1642536.2	BN	PDLIM1 
HSS00261661	BN	GTF2H2 
HSS00261661	BN	AY007114 
HSS00261661	BN	GUSBP1 
HSS00074914	BN	HSD11B2 
HSS00074914	BN	AL080072 
HSS00074914	BN	PLXNA2 
LRTM2	BN	PAK6 
LRTM2	BN	SEMA5B 
hCT13145.3	BN	TUBB4Q 
hCT13145.3	BN	TUBB2C 
hCT13145.3	BN	TUBB4 
hCT13145.3	BN	HMGCS1 
hCT13145.3	BN	TRIM9 
PTPRV	BN	MEG8 
AK095543	BN	AK000877 
AK095543	BN	HSS00023397 
TCEAL6	BN	FBXL17 
TCEAL6	BN	Contig43096_RC 
TCEAL6	BN	SCN8A 
TCEAL6	BN	SLC10A4 
FGD6	BN	ACOX2 
AK096649	BN	Contig23421_RC 
AK096649	BN	CDH10 
AK096649	BN	SLCO4C1 
AL133627	BN	SPG20 
AL133627	BN	BRWD1 
hCT1643593.1	BN	AF052152 
hCT1643593.1	BN	NEF3 
hCT1643593.1	BN	SPG3A 
hCT1643593.1	BN	GOT1 
hCT1643593.1	BN	SMYD3 
hCT1643593.1	BN	EID2 
hCT1643593.1	BN	hCT28665.1 
hCT1643593.1	BN	UCHL5 
XM_210340	BN	Contig17607_RC 
XM_210340	BN	AK055861 
XM_210340	BN	CCDC105 
XM_210331	BN	AJ399839 
BC030122	BN	TMEM81 
BC030122	BN	SIRT4 
XM_210565	BN	ENST00000300330 
XM_210565	BN	hCT7894.2 
XM_210565	BN	RPL37A 
HSS00051919	BN	KLK5 
HSS00051919	BN	C1orf76 
HSS00051919	BN	GPR120 
HSS00051919	BN	AK096231 
AL832086	BN	HSPA6 
AL832086	BN	HSS00124010 
AL832086	BN	HSS00128455 
hCT2310969	BN	VDAC2 
hCT2310969	BN	PFKM 
hCT2310969	BN	LTB4DH 
HSS00291630	BN	AK000144 
HSS00291630	BN	AF035318 
HSS00291630	BN	AL157466 
hCT1774108.1	BN	KRT18 
BC005856	BN	AK055142 
HSS00169710	BN	MEPE 
HSS00169710	BN	AK095156 
hCT2320620	BN	CLU 
hCT2320620	BN	hCT2302266 
hCT2320620	BN	hCT13594.3 
FSTL4	BN	KLK10 
AF086337	BN	hCT1970919 
HSS00143961	BN	CD37 
HSS00143961	BN	Contig33703_RC 
BC033548	BN	AK024380 
BC033548	BN	HSS00008035 
AF075115	BN	AF085827 
HSS00137322	BN	Contig26837_RC 
HSS00137322	BN	Contig44758_RC 
HSS00137322	BN	AK022635 
LEPROTL1	BN	Contig48653_RC 
LEPROTL1	BN	PCNX 
hCT1960490.1	BN	NMU 
hCT1960490.1	BN	Contig39490_RC 
hCT1960490.1	BN	AF075087 
hCT1960490.1	BN	C9orf72 
hCT1960490.1	BN	ZNF124 
hCT1960490.1	BN	SLC28A2 
hCT1960490.1	BN	HSS00012308 
hCT1960490.1	BN	AF339799 
hCT23418.1	BN	ENST00000240820 
AK096857	BN	NIT2 
AK096857	BN	Contig45834_RC 
AK096857	BN	TTC32 
AK096857	BN	TEKT3 
AK096857	BN	NSFL1C 
AK096857	BN	C14orf149 
AK096857	BN	C10orf111 
AK096857	BN	SMCR3 
AK096857	BN	AK024962 
AK096857	BN	HSS00104556 
AK096857	BN	AK055022 
AK096857	BN	AF070565 
AK096857	BN	AK096701 
AK096857	BN	HSS00020342 
AK096857	BN	BC030099 
AK096857	BN	HSS00245321 
AK096857	BN	AB075830 
AK096857	BN	AK090760 
AK096857	BN	AK128346 
BC040975	BN	C20orf133 
AK094342	BN	TSPAN15 
AK094342	BN	FAM77C 
AL831898	BN	CD9 
AL831898	BN	KBTBD9 
AL831898	BN	GFOD1 
hCT16112.2	BN	Contig43791_RC 
hCT16112.2	BN	EMP3 
hCT16112.2	BN	FGFRL1 
hCT16112.2	BN	ZFP36L1 
hCT16112.2	BN	LRP10 
GPR137C	BN	VLDLR 
hCT1826481.2	BN	Contig15167_RC 
hCT1826481.2	BN	CASC5 
hCT1826481.2	BN	DGAT2L3 
hCT1826481.2	BN	MRGPRG 
hCT2256635	BN	C5orf13 
hCT2256635	BN	CAMKK2 
GRIK2	BN	GRIK1 
GRIK2	BN	HSS00135773 
GRIK2	BN	SLC26A4 
XM_070794	BN	HSS00209267 
XM_070794	BN	hCT1833263.1 
C6orf190	BN	SMYD1 
C6orf190	BN	SH2D1B 
Z48633	BN	AL049987 
Z48633	BN	Z70702 
HSS00204391	BN	AK054679 
HSS00204391	BN	AK021948 
HSS00204391	BN	AF400502 
U96191	BN	MKRN3 
XM_211811	BN	HSS00335211 
AK095013	BN	RGS17 
AK095013	BN	ADRBK2 
AK095013	BN	Contig44168_RC 
AK095013	BN	PCDH11X 
AK095013	BN	DRD1 
AK095013	BN	PTPRT 
AK095013	BN	LRRN3 
AK095013	BN	AK091723 
AK095013	BN	KCTD16 
AK022067	BN	HIST1H2AG 
AK022067	BN	RP4-742C19.3 
HSS00094685	BN	AL049353 
HSS00094685	BN	AK054751 
AL050168	BN	Contig40585_RC 
AL050168	BN	NUDT6 
AL050168	BN	AF143866 
AL050168	BN	PTMAP7 
HSS00006585	BN	hCT31701.2 
AL831835	BN	ISLR2 
HSS00041590	BN	Contig46881_RC 
HSS00041590	BN	Contig436 
HSS00082598	BN	AL109716 
HSS00082598	BN	PLA2G5 
AK095768	BN	GOT2 
AK095768	BN	TSGA14 
AK095768	BN	PET112L 
AK095768	BN	NM_153016 
BC038206	BN	hCT1954034 
BC038206	BN	BC034423 
BC038206	BN	hCT2256810 
DOCK6	BN	C21orf96 
DOCK6	BN	AL832183 
DOCK6	BN	XM_211544 
AK022245	BN	C10orf128 
hCT1971392.1	BN	KLF10 
XM_069912	BN	NM_173713 
XM_069912	BN	XM_210340 
XM_097480	BN	HSS00015450 
AF086551	BN	hCT1643472.2 
HSS00334772	BN	Contig34349_RC 
HSS00334772	BN	GOLT1A 
HSS00334772	BN	SHCBP1 
HSS00334772	BN	HSS00046005 
hCT1644310.2	BN	ENST00000246352 
hCT1644310.2	BN	ENST00000275563 
hCT1644310.2	BN	hCT23418.1 
HSS00291960	BN	CLDN18 
HSS00291960	BN	Contig29807_RC 
HSS00291960	BN	Contig16750_RC 
HSS00291960	BN	ZNF717 
HSS00291960	BN	XM_068463 
HSS00291960	BN	XM_070794 
RP5-821D11.2	BN	LNPEP 
hCT2315444	BN	XM_172402 
hCT2302266	BN	hCT13594.3 
BC007982	BN	C16orf74 
BC007982	BN	NM_052880 
BC007982	BN	C1orf88 
BC007982	BN	C22orf31 
BC007982	BN	BC011766 
BC007982	BN	HSS00292164 
BC007982	BN	BC005066 
BC007982	BN	AK098828 
hCT2313298	BN	CST3 
hCT2313298	BN	Contig37024_RC 
hCT2313298	BN	GPR143 
hCT2313298	BN	NM_152661 
HSS00245321	BN	Contig35455_RC 
HSS00245321	BN	HBS1L 
HSS00245321	BN	NM_024094 
HSS00245321	BN	KCNK10 
HSS00245321	BN	NM_014887 
HSS00245321	BN	ZMYND12 
HSS00245321	BN	AL831899 
HSS00245321	BN	AK023774 
HSS00245321	BN	AK056249 
HSS00245321	BN	IGFL2 
HSS00245321	BN	hCT29424 
AF075003	BN	HSS00169710 
AF147426	BN	AK057150 
AF147426	BN	AL832082 
C17orf60	BN	Contig35866_RC 
PARP14	BN	IFI44 
PARP14	BN	SLC15A3 
PARP14	BN	IFIH1 
PARP14	BN	EPSTI1 
PARP14	BN	TRIM22 
PARP14	BN	IRF1 
PARP14	BN	SAMD9L 
PARP14	BN	NM_033405 
PARP14	BN	TRIM21 
PARP14	BN	PARP12 
PARP14	BN	XM_209323 
hCT11539.3	BN	CNKSR1 
hCT11539.3	BN	DPY19L1 
hCT11539.3	BN	GDPD3 
hCT11539.3	BN	LRCH4 
hCT11539.3	BN	ZNF397 
hCT1970506.1	BN	FAM101B 
hCT1970506.1	BN	ARG2 
hCT1970506.1	BN	CYP1A1 
HSS00018228	BN	HSS00366507 
XM_067020	BN	hCT30026.3 
AF087961	BN	AK023852 
BC017209	BN	NM_014086 
BC017209	BN	AK022482 
BC017209	BN	HSS00112879 
BC017209	BN	BC041650 
hCT7894.2	BN	hCT1641996.2 
HSS00011364	BN	LRRC50 
HSS00011364	BN	CORO6 
HSS00011364	BN	PNMA5 
HSS00256627	BN	C6orf190 
HSS00256627	BN	DPP4 
AK092127	BN	ENST00000254279 
AK092127	BN	AF130062 
AK092127	BN	hCT1814112.2 
AK092127	BN	MEF2D 
BC038580	BN	Contig28889_RC 
BC038580	BN	OR5H14 
BC038580	BN	HSS00001404 
BC038580	BN	WEE2 
AF088058	BN	DND1 
AK093652	BN	BC026225 
BRWD1	BN	Contig52296_RC 
BRWD1	BN	TMSL3 
XM_062614	BN	Contig40600_RC 
XM_062614	BN	SLC6A12 
XM_062614	BN	OLFM2 
XM_062614	BN	PCSK7 
XM_062614	BN	ELF2 
AF090918	BN	DOCK4 
AF090918	BN	BC020911 
AF090918	BN	XM_211384 
AK093362	BN	MCART1 
AK093362	BN	AK026267 
AK093362	BN	AL109791 
XM_085242	BN	CNTNAP1 
XM_085242	BN	DNM1 
XM_085242	BN	KIAA0513 
XM_085242	BN	WASF1 
XM_085242	BN	NRGN 
XM_085242	BN	C20orf100 
XM_085242	BN	XM_113795 
HSS00008962	BN	LILRB5 
HSS00008962	BN	FCGR2B 
AK055527	BN	S100P 
hCT2257040	BN	HEPH 
AF086069	BN	AF086538 
HSS00095537	BN	RGPD1 
HSS00344292	BN	1-Sep
AK091357	BN	Contig35596_RC 
AK091357	BN	AK095549 
AK091571	BN	GTF2A1 
AK091571	BN	AK096481 
AK091571	BN	HSS00344533 
hCT1971194.1	BN	ENST00000295446 
hCT1795856.1	BN	GNG5 
hCT1795856.1	BN	C1orf54 
hCT1795856.1	BN	GPR56 
hCT1795856.1	BN	STOM 
ADAM11	BN	C19orf4 
ADAM11	BN	ANKRD24 
hCT1769654	BN	SERBP1 
hCT1769654	BN	Contig31645_RC 
hCT1769654	BN	AK024907 
BC035737	BN	GFRA2 
BC035737	BN	AK025205 
BC035737	BN	CHRNA7 
BC035737	BN	hCT2255860 
BC035737	BN	AK091086 
AK000106	BN	NM_014074 
HSS00049095	BN	AF090096 
hCT1970898.1	BN	FZD3 
hCT1970898.1	BN	SMARCA3 
hCT1970898.1	BN	UNC13C 
hCT1970898.1	BN	VPS4B 
hCT1970898.1	BN	ARID5A 
hCT1970898.1	BN	ZNF282 
HSS00045980	BN	KIF1B 
HSS00143309	BN	DEFA3 
hCT23517.2	BN	hCT6710.3 
BC027906	BN	HSS00051919 
HSS00001474	BN	HSS00041283 
hCT1645727.2	BN	TSPAN5 
hCT1645727.2	BN	hCT1641552.2 
HSS00061243	BN	PIP5K2A 
HSS00061243	BN	CDC2L6 
HSS00061243	BN	Contig37920_RC 
HSS00061243	BN	TMEM165 
HSS00061243	BN	HTATIP2 
AL832727	BN	AK026743 
AL832727	BN	CXorf21 
AK054772	BN	KCNS3 
AK054772	BN	HSS00250589 
hCT1829651.2	BN	hCT13257.2 
FAM53A	BN	SOCS6 
HSS00211180	BN	SAMD10 
HSS00211180	BN	TMEM16F 
hCT1832899.1	BN	ENST00000275609 
BC037838	BN	AF070595 
BC037838	BN	Contig29699 
BC037838	BN	ARHGEF7 
BC037838	BN	KIAA0408 
BC037838	BN	SCN3A 
BC037838	BN	CNTN4 
BC037838	BN	HSS00001370 
BC037838	BN	HSS00330149 
BC037838	BN	AK094533 
BC037838	BN	AL355687 
HSS00330832	BN	CORO2A 
HSS00330832	BN	PPL 
HSS00330832	BN	CAMK2G 
HSS00330832	BN	GPLD1 
HSS00330832	BN	hCT2294210 
HSS00330832	BN	RGL3 
HSS00303405	BN	Contig12205_RC 
hCT13594.3	BN	TPT1 
hCT13594.3	BN	EEF1A1 
hCT13594.3	BN	hCT2331083 
hCT1641088.2	BN	B3GALT2 
BC038781	BN	RSE_00000772559 
BC038781	BN	SEMA4C 
BC038781	BN	SCN2B 
BC038781	BN	GPA33 
BC038781	BN	CXorf6 
BC038781	BN	AK1 
BC038781	BN	AA128836 
hCT1824065.2	BN	HSS00136257 
HSS00212515	BN	TLR7 
hCT2273679	BN	OR7E91P 
hCT2273679	BN	hCT2315444 
AK092375	BN	AK097571 
AK092375	BN	U79277 
AK092375	BN	BC005856 
C6orf157	BN	RIPK5 
C6orf157	BN	NUSAP1 
HSS00342647	BN	C1orf61 
HSS00342647	BN	HSS00250841 
XM_209737	BN	hCT1971360 
XM_209737	BN	hCT2272002 
AF007131	BN	OR7D2 
AF007131	BN	HSS00063413 
BC039393	BN	Contig29383_RC 
BC039393	BN	UGT2B15 
XM_209936	BN	CD109 
XM_209936	BN	C11orf70 
XM_209936	BN	ENST00000296660 
TMEM17	BN	NM_152773 
AK090760	BN	Contig41669_RC 
AK090760	BN	MICB 
AK090760	BN	FARSLB 
AK090760	BN	COL4A4 
AK090760	BN	HSS00183494 
AK090760	BN	AK092145 
hCT2297346	BN	F11R 
hCT1813836.1	BN	FREM3 
hCT1813836.1	BN	HBQ1 
HSS00082776	BN	Contig47865 
HSS00082776	BN	VAMP8 
AJ001873	BN	TIMP4 
AJ001873	BN	HSS00252899 
ZNF204	BN	Contig37978_RC 
ZNF204	BN	Contig40026_RC 
C17orf51	BN	FAM78B 
C17orf51	BN	OCIAD2 
C17orf51	BN	PCSK2 
CACNA1E	BN	DLG2 
CACNA1E	BN	PSD3 
CACNA1E	BN	CNTNAP5 
AL833352	BN	ENST00000296531 
AL833352	BN	HSS00057871 
AL833352	BN	HSS00051919 
AL833352	BN	AK092375 
AL833352	BN	ABCA1 
hCT1644717.2	BN	XPO1 
hCT1644717.2	BN	hCT1970506.1 
BC014318	BN	Contig54915_RC 
BC022493	BN	TMEM14A 
BC022493	BN	CHN1 
AF183570	BN	ANKRD13D 
